int(self),DRONE_MODE,TARGET_MODE,nb_drones_init,nb_target_init,no_of_target,minor_cell_side,major_cell_side,droneBatteryCapacity,rescue_sensitivity,cur_energy_consumed,cur_avg_target_hit_time
7908,Firefly Algorithm,Static,6,31,0,2,4,3000,2.0,0.10511111111111297,3.129032258064516
7909,Firefly Algorithm,Dnyamic,6,31,0,2,4,3000,2.0,0.16950000000000287,5.354838709677419
7910,Firefly Algorithm,Sourced,6,31,0,2,4,3000,2.0,0.12155555555555753,4.0
7911,Firefly Algorithm,Static,6,36,0,2,4,3000,2.0,0.10733333333333524,2.75
7912,Firefly Algorithm,Dnyamic,6,36,0,2,4,3000,2.0,0.08544444444444577,2.5277777777777777
7913,Firefly Algorithm,Sourced,6,36,0,2,4,3000,2.0,0.11788888888889093,3.111111111111111
7914,Firefly Algorithm,Static,6,41,0,2,4,3000,2.0,0.12188888888889111,2.6341463414634148
7915,Firefly Algorithm,Dnyamic,6,41,0,2,4,3000,2.0,0.11233333333333521,2.707317073170732
7916,Firefly Algorithm,Sourced,6,41,0,2,4,3000,2.0,0.07888888888889019,1.9268292682926829
7917,Firefly Algorithm,Static,6,46,0,2,4,3000,2.0,0.12638888888889113,2.5217391304347827
7918,Firefly Algorithm,Dnyamic,6,46,0,2,4,3000,2.0,0.11638888888889083,2.5
7919,Firefly Algorithm,Sourced,6,46,0,2,4,3000,2.0,0.10827777777777962,2.282608695652174
7920,Back N Fro,Static,6,1,0,2,4,1000,0.5,0.02200000000000002,8.0
7921,Back N Fro,Dnyamic,6,1,0,2,4,1000,0.5,0.03249999999999997,12.0
7922,Back N Fro,Sourced,6,1,0,2,4,1000,0.5,0.0886666666666668,33.0
7923,Back N Fro,Static,6,6,0,2,4,1000,0.5,0.31966666666666693,22.333333333333332
7924,Back N Fro,Dnyamic,6,6,0,2,4,1000,0.5,0.12700000000000009,8.166666666666666
7925,Back N Fro,Sourced,6,6,0,2,4,1000,0.5,0.06333333333333337,3.8333333333333335
7926,Back N Fro,Static,6,11,0,2,4,1000,0.5,0.3060000000000002,11.636363636363637
7927,Back N Fro,Dnyamic,6,11,0,2,4,1000,0.5,0.0953333333333334,3.1818181818181817
7928,Back N Fro,Sourced,6,11,0,2,4,1000,0.5,0.17633333333333345,6.363636363636363
7929,Back N Fro,Static,6,16,0,2,4,1000,0.5,0.3060000000000002,8.0
7930,Back N Fro,Dnyamic,6,16,0,2,4,1000,0.5,0.384666666666667,10.0625
7931,Back N Fro,Sourced,6,16,0,2,4,1000,0.5,0.1933333333333335,4.8125
7932,Back N Fro,Static,6,21,0,2,4,1000,0.5,0.3060000000000002,6.095238095238095
7933,Back N Fro,Dnyamic,6,21,0,2,4,1000,0.5,0.2583333333333336,5.0476190476190474
7934,Back N Fro,Sourced,6,21,0,2,4,1000,0.5,0.2276666666666669,4.428571428571429
7935,Back N Fro,Static,6,26,0,2,4,1000,0.5,0.31966666666666693,5.153846153846154
7936,Back N Fro,Dnyamic,6,26,0,2,4,1000,0.5,0.12700000000000009,1.8846153846153846
7937,Back N Fro,Sourced,6,26,0,2,4,1000,0.5,0.12166666666666676,1.7692307692307692
7938,Back N Fro,Static,6,31,0,2,4,1000,0.5,0.3606666666666669,4.903225806451613
7939,Back N Fro,Dnyamic,6,31,0,2,4,1000,0.5,0.3026666666666669,4.032258064516129
7940,Back N Fro,Sourced,6,31,0,2,4,1000,0.5,0.21733333333333352,2.838709677419355
7941,Back N Fro,Static,6,36,0,2,4,1000,0.5,0.3606666666666669,4.222222222222222
7942,Back N Fro,Dnyamic,6,36,0,2,4,1000,0.5,0.1535000000000001,1.6666666666666667
7943,Back N Fro,Sourced,6,36,0,2,4,1000,0.5,0.10800000000000011,1.1111111111111112
7944,Back N Fro,Static,6,41,0,2,4,1000,0.5,0.3606666666666669,3.707317073170732
7945,Back N Fro,Dnyamic,6,41,0,2,4,1000,0.5,0.17633333333333345,1.7073170731707317
7946,Back N Fro,Sourced,6,41,0,2,4,1000,0.5,0.19666666666666685,1.951219512195122
7947,Back N Fro,Static,6,46,0,2,4,1000,0.5,0.3606666666666669,3.3043478260869565
7948,Back N Fro,Dnyamic,6,46,0,2,4,1000,0.5,0.15933333333333352,1.3695652173913044
7949,Back N Fro,Sourced,6,46,0,2,4,1000,0.5,0.22183333333333347,1.9565217391304348
7950,Back N Fro,Static,6,1,0,2,4,1000,1.0,0.02200000000000002,8.0
7951,Back N Fro,Dnyamic,6,1,0,2,4,1000,1.0,0.03249999999999997,12.0
7952,Back N Fro,Sourced,6,1,0,2,4,1000,1.0,0.0886666666666668,33.0
7953,Back N Fro,Static,6,6,0,2,4,1000,1.0,0.31966666666666693,22.333333333333332
7954,Back N Fro,Dnyamic,6,6,0,2,4,1000,1.0,0.12700000000000009,8.166666666666666
7955,Back N Fro,Sourced,6,6,0,2,4,1000,1.0,0.06333333333333337,3.8333333333333335
7956,Back N Fro,Static,6,11,0,2,4,1000,1.0,0.3060000000000002,11.636363636363637
7957,Back N Fro,Dnyamic,6,11,0,2,4,1000,1.0,0.0953333333333334,3.1818181818181817
7958,Back N Fro,Sourced,6,11,0,2,4,1000,1.0,0.17633333333333345,6.363636363636363
7959,Back N Fro,Static,6,16,0,2,4,1000,1.0,0.3060000000000002,8.0
7960,Back N Fro,Dnyamic,6,16,0,2,4,1000,1.0,0.384666666666667,10.0625
7961,Back N Fro,Sourced,6,16,0,2,4,1000,1.0,0.1933333333333335,4.8125
7962,Back N Fro,Static,6,21,0,2,4,1000,1.0,0.3060000000000002,6.095238095238095
7963,Back N Fro,Dnyamic,6,21,0,2,4,1000,1.0,0.2583333333333336,5.0476190476190474
7964,Back N Fro,Sourced,6,21,0,2,4,1000,1.0,0.2276666666666669,4.428571428571429
7965,Back N Fro,Static,6,26,0,2,4,1000,1.0,0.31966666666666693,5.153846153846154
7966,Back N Fro,Dnyamic,6,26,0,2,4,1000,1.0,0.12700000000000009,1.8846153846153846
7967,Back N Fro,Sourced,6,26,0,2,4,1000,1.0,0.12166666666666676,1.7692307692307692
7968,Back N Fro,Static,6,31,0,2,4,1000,1.0,0.3606666666666669,4.903225806451613
7969,Back N Fro,Dnyamic,6,31,0,2,4,1000,1.0,0.2993333333333337,4.0
7970,Back N Fro,Sourced,6,31,0,2,4,1000,1.0,0.21733333333333352,2.838709677419355
7971,Back N Fro,Static,6,36,0,2,4,1000,1.0,0.3606666666666669,4.222222222222222
7972,Back N Fro,Dnyamic,6,36,0,2,4,1000,1.0,0.1535000000000001,1.6666666666666667
7973,Back N Fro,Sourced,6,36,0,2,4,1000,1.0,0.10800000000000011,1.1111111111111112
7974,Back N Fro,Static,6,41,0,2,4,1000,1.0,0.3606666666666669,3.707317073170732
7975,Back N Fro,Dnyamic,6,41,0,2,4,1000,1.0,0.2616666666666669,2.6097560975609757
7976,Back N Fro,Sourced,6,41,0,2,4,1000,1.0,0.19666666666666685,1.951219512195122
7977,Back N Fro,Static,6,46,0,2,4,1000,1.0,0.3606666666666669,3.3043478260869565
7978,Back N Fro,Dnyamic,6,46,0,2,4,1000,1.0,0.15933333333333352,1.3695652173913044
7979,Back N Fro,Sourced,6,46,0,2,4,1000,1.0,0.22183333333333347,1.9565217391304348
7980,Back N Fro,Static,6,1,0,2,4,1000,1.5,0.02200000000000002,8.0
7981,Back N Fro,Dnyamic,6,1,0,2,4,1000,1.5,0.03249999999999997,12.0
7982,Back N Fro,Sourced,6,1,0,2,4,1000,1.5,0.0886666666666668,33.0
7983,Back N Fro,Static,6,6,0,2,4,1000,1.5,0.31966666666666693,22.333333333333332
7984,Back N Fro,Dnyamic,6,6,0,2,4,1000,1.5,0.12700000000000009,8.166666666666666
7985,Back N Fro,Sourced,6,6,0,2,4,1000,1.5,0.06333333333333337,3.8333333333333335
7986,Back N Fro,Static,6,11,0,2,4,1000,1.5,0.3060000000000002,11.636363636363637
7987,Back N Fro,Dnyamic,6,11,0,2,4,1000,1.5,0.0953333333333334,3.1818181818181817
7988,Back N Fro,Sourced,6,11,0,2,4,1000,1.5,0.17633333333333345,6.363636363636363
7989,Back N Fro,Static,6,16,0,2,4,1000,1.5,0.3060000000000002,8.0
7990,Back N Fro,Dnyamic,6,16,0,2,4,1000,1.5,0.384666666666667,10.0625
7991,Back N Fro,Sourced,6,16,0,2,4,1000,1.5,0.1933333333333335,4.8125
7992,Back N Fro,Static,6,21,0,2,4,1000,1.5,0.3060000000000002,6.095238095238095
7993,Back N Fro,Dnyamic,6,21,0,2,4,1000,1.5,0.2583333333333336,5.0476190476190474
7994,Back N Fro,Sourced,6,21,0,2,4,1000,1.5,0.2276666666666669,4.428571428571429
7995,Back N Fro,Static,6,26,0,2,4,1000,1.5,0.31966666666666693,5.153846153846154
7996,Back N Fro,Dnyamic,6,26,0,2,4,1000,1.5,0.12700000000000009,1.8846153846153846
7997,Back N Fro,Sourced,6,26,0,2,4,1000,1.5,0.12166666666666676,1.7692307692307692
7998,Back N Fro,Static,6,31,0,2,4,1000,1.5,0.3606666666666669,4.903225806451613
7999,Back N Fro,Dnyamic,6,31,0,2,4,1000,1.5,0.2993333333333337,4.0
8000,Back N Fro,Sourced,6,31,0,2,4,1000,1.5,0.21733333333333352,2.838709677419355
8001,Back N Fro,Static,6,36,0,2,4,1000,1.5,0.3606666666666669,4.222222222222222
8002,Back N Fro,Dnyamic,6,36,0,2,4,1000,1.5,0.1535000000000001,1.6666666666666667
8003,Back N Fro,Sourced,6,36,0,2,4,1000,1.5,0.10800000000000011,1.1111111111111112
8004,Back N Fro,Static,6,41,0,2,4,1000,1.5,0.3606666666666669,3.707317073170732
8005,Back N Fro,Dnyamic,6,41,0,2,4,1000,1.5,0.2616666666666669,2.6097560975609757
8006,Back N Fro,Sourced,6,41,0,2,4,1000,1.5,0.19666666666666685,1.951219512195122
8007,Back N Fro,Static,6,46,0,2,4,1000,1.5,0.3606666666666669,3.3043478260869565
8008,Back N Fro,Dnyamic,6,46,0,2,4,1000,1.5,0.15933333333333352,1.3695652173913044
8009,Back N Fro,Sourced,6,46,0,2,4,1000,1.5,0.22183333333333347,1.9565217391304348
8010,Back N Fro,Static,6,1,0,2,4,1000,2.0,0.02200000000000002,8.0
8011,Back N Fro,Dnyamic,6,1,0,2,4,1000,2.0,0.03249999999999997,12.0
8012,Back N Fro,Sourced,6,1,0,2,4,1000,2.0,0.0886666666666668,33.0
8013,Back N Fro,Static,6,6,0,2,4,1000,2.0,0.31966666666666693,22.333333333333332
8014,Back N Fro,Dnyamic,6,6,0,2,4,1000,2.0,0.12700000000000009,8.166666666666666
8015,Back N Fro,Sourced,6,6,0,2,4,1000,2.0,0.06333333333333337,3.8333333333333335
8016,Back N Fro,Static,6,11,0,2,4,1000,2.0,0.3060000000000002,11.636363636363637
8017,Back N Fro,Dnyamic,6,11,0,2,4,1000,2.0,0.0953333333333334,3.1818181818181817
8018,Back N Fro,Sourced,6,11,0,2,4,1000,2.0,0.14066666666666675,5.0
8019,Back N Fro,Static,6,16,0,2,4,1000,2.0,0.3060000000000002,8.0
8020,Back N Fro,Dnyamic,6,16,0,2,4,1000,2.0,0.384666666666667,10.0625
8021,Back N Fro,Sourced,6,16,0,2,4,1000,2.0,0.12500000000000006,2.9375
8022,Back N Fro,Static,6,21,0,2,4,1000,2.0,0.3060000000000002,6.095238095238095
8023,Back N Fro,Dnyamic,6,21,0,2,4,1000,2.0,0.2583333333333336,5.0476190476190474
8024,Back N Fro,Sourced,6,21,0,2,4,1000,2.0,0.2276666666666669,4.428571428571429
8025,Back N Fro,Static,6,26,0,2,4,1000,2.0,0.31966666666666693,5.153846153846154
8026,Back N Fro,Dnyamic,6,26,0,2,4,1000,2.0,0.1490000000000001,2.230769230769231
8027,Back N Fro,Sourced,6,26,0,2,4,1000,2.0,0.2343333333333335,3.6538461538461537
8028,Back N Fro,Static,6,31,0,2,4,1000,2.0,0.33333333333333365,4.516129032258065
8029,Back N Fro,Dnyamic,6,31,0,2,4,1000,2.0,0.2376666666666669,3.161290322580645
8030,Back N Fro,Sourced,6,31,0,2,4,1000,2.0,0.2583333333333336,3.4193548387096775
8031,Back N Fro,Static,6,36,0,2,4,1000,2.0,0.33333333333333365,3.888888888888889
8032,Back N Fro,Dnyamic,6,36,0,2,4,1000,2.0,0.2376666666666669,2.7222222222222223
8033,Back N Fro,Sourced,6,36,0,2,4,1000,2.0,0.20700000000000016,2.3055555555555554
8034,Back N Fro,Static,6,41,0,2,4,1000,2.0,0.34700000000000025,3.5609756097560976
8035,Back N Fro,Dnyamic,6,41,0,2,4,1000,2.0,0.2276666666666669,2.268292682926829
8036,Back N Fro,Sourced,6,41,0,2,4,1000,2.0,0.14200000000000013,1.3658536585365855
8037,Back N Fro,Static,6,46,0,2,4,1000,2.0,0.34700000000000025,3.1739130434782608
8038,Back N Fro,Dnyamic,6,46,0,2,4,1000,2.0,0.2765000000000002,2.4782608695652173
8039,Back N Fro,Sourced,6,46,0,2,4,1000,2.0,0.2583333333333336,2.3043478260869565
8040,Back N Fro,Static,6,1,0,2,4,2000,0.5,0.01099999999999968,8.0
8041,Back N Fro,Dnyamic,6,1,0,2,4,2000,0.5,0.01624999999999954,12.0
8042,Back N Fro,Sourced,6,1,0,2,4,2000,0.5,0.04433333333333211,33.0
8043,Back N Fro,Static,6,6,0,2,4,2000,0.5,0.1598333333333288,22.333333333333332
8044,Back N Fro,Dnyamic,6,6,0,2,4,2000,0.5,0.06349999999999827,8.166666666666666
8045,Back N Fro,Sourced,6,6,0,2,4,2000,0.5,0.03166666666666581,3.8333333333333335
8046,Back N Fro,Static,6,11,0,2,4,2000,0.5,0.15299999999999567,11.636363636363637
8047,Back N Fro,Dnyamic,6,11,0,2,4,2000,0.5,0.04766666666666538,3.1818181818181817
8048,Back N Fro,Sourced,6,11,0,2,4,2000,0.5,0.08816666666666421,6.363636363636363
8049,Back N Fro,Static,6,16,0,2,4,2000,0.5,0.15299999999999567,8.0
8050,Back N Fro,Dnyamic,6,16,0,2,4,2000,0.5,0.1923333333333279,10.0625
8051,Back N Fro,Sourced,6,16,0,2,4,2000,0.5,0.09666666666666397,4.8125
8052,Back N Fro,Static,6,21,0,2,4,2000,0.5,0.15299999999999567,6.095238095238095
8053,Back N Fro,Dnyamic,6,21,0,2,4,2000,0.5,0.12916666666666302,5.0476190476190474
8054,Back N Fro,Sourced,6,21,0,2,4,2000,0.5,0.11383333333333012,4.428571428571429
8055,Back N Fro,Static,6,26,0,2,4,2000,0.5,0.1598333333333288,5.153846153846154
8056,Back N Fro,Dnyamic,6,26,0,2,4,2000,0.5,0.06349999999999827,1.8846153846153846
8057,Back N Fro,Sourced,6,26,0,2,4,2000,0.5,0.06083333333333166,1.7692307692307692
8058,Back N Fro,Static,6,31,0,2,4,2000,0.5,0.1803333333333282,4.903225806451613
8059,Back N Fro,Dnyamic,6,31,0,2,4,2000,0.5,0.15133333333332907,4.032258064516129
8060,Back N Fro,Sourced,6,31,0,2,4,2000,0.5,0.10866666666666362,2.838709677419355
8061,Back N Fro,Static,6,36,0,2,4,2000,0.5,0.1803333333333282,4.222222222222222
8062,Back N Fro,Dnyamic,6,36,0,2,4,2000,0.5,0.07674999999999788,1.6666666666666667
8063,Back N Fro,Sourced,6,36,0,2,4,2000,0.5,0.05399999999999853,1.1111111111111112
8064,Back N Fro,Static,6,41,0,2,4,2000,0.5,0.1803333333333282,3.707317073170732
8065,Back N Fro,Dnyamic,6,41,0,2,4,2000,0.5,0.08816666666666421,1.7073170731707317
8066,Back N Fro,Sourced,6,41,0,2,4,2000,0.5,0.09833333333333057,1.951219512195122
8067,Back N Fro,Static,6,46,0,2,4,2000,0.5,0.1803333333333282,3.3043478260869565
8068,Back N Fro,Dnyamic,6,46,0,2,4,2000,0.5,0.07966666666666444,1.3695652173913044
8069,Back N Fro,Sourced,6,46,0,2,4,2000,0.5,0.11091666666666355,1.9565217391304348
8070,Back N Fro,Static,6,1,0,2,4,2000,1.0,0.01099999999999968,8.0
8071,Back N Fro,Dnyamic,6,1,0,2,4,2000,1.0,0.01624999999999954,12.0
8072,Back N Fro,Sourced,6,1,0,2,4,2000,1.0,0.04433333333333211,33.0
8073,Back N Fro,Static,6,6,0,2,4,2000,1.0,0.1598333333333288,22.333333333333332
8074,Back N Fro,Dnyamic,6,6,0,2,4,2000,1.0,0.06349999999999827,8.166666666666666
8075,Back N Fro,Sourced,6,6,0,2,4,2000,1.0,0.03166666666666581,3.8333333333333335
8076,Back N Fro,Static,6,11,0,2,4,2000,1.0,0.15299999999999567,11.636363636363637
8077,Back N Fro,Dnyamic,6,11,0,2,4,2000,1.0,0.04766666666666538,3.1818181818181817
8078,Back N Fro,Sourced,6,11,0,2,4,2000,1.0,0.08816666666666421,6.363636363636363
8079,Back N Fro,Static,6,16,0,2,4,2000,1.0,0.15299999999999567,8.0
8080,Back N Fro,Dnyamic,6,16,0,2,4,2000,1.0,0.1923333333333279,10.0625
8081,Back N Fro,Sourced,6,16,0,2,4,2000,1.0,0.09666666666666397,4.8125
8082,Back N Fro,Static,6,21,0,2,4,2000,1.0,0.15299999999999567,6.095238095238095
8083,Back N Fro,Dnyamic,6,21,0,2,4,2000,1.0,0.12916666666666302,5.0476190476190474
8084,Back N Fro,Sourced,6,21,0,2,4,2000,1.0,0.11383333333333012,4.428571428571429
8085,Back N Fro,Static,6,26,0,2,4,2000,1.0,0.1598333333333288,5.153846153846154
8086,Back N Fro,Dnyamic,6,26,0,2,4,2000,1.0,0.06349999999999827,1.8846153846153846
8087,Back N Fro,Sourced,6,26,0,2,4,2000,1.0,0.06083333333333166,1.7692307692307692
8088,Back N Fro,Static,6,31,0,2,4,2000,1.0,0.1803333333333282,4.903225806451613
8089,Back N Fro,Dnyamic,6,31,0,2,4,2000,1.0,0.14966666666666242,4.0
8090,Back N Fro,Sourced,6,31,0,2,4,2000,1.0,0.10866666666666362,2.838709677419355
8091,Back N Fro,Static,6,36,0,2,4,2000,1.0,0.1803333333333282,4.222222222222222
8092,Back N Fro,Dnyamic,6,36,0,2,4,2000,1.0,0.07674999999999788,1.6666666666666667
8093,Back N Fro,Sourced,6,36,0,2,4,2000,1.0,0.05399999999999853,1.1111111111111112
8094,Back N Fro,Static,6,41,0,2,4,2000,1.0,0.1803333333333282,3.707317073170732
8095,Back N Fro,Dnyamic,6,41,0,2,4,2000,1.0,0.13083333333332967,2.6097560975609757
8096,Back N Fro,Sourced,6,41,0,2,4,2000,1.0,0.09833333333333057,1.951219512195122
8097,Back N Fro,Static,6,46,0,2,4,2000,1.0,0.1803333333333282,3.3043478260869565
8098,Back N Fro,Dnyamic,6,46,0,2,4,2000,1.0,0.07966666666666444,1.3695652173913044
8099,Back N Fro,Sourced,6,46,0,2,4,2000,1.0,0.11091666666666355,1.9565217391304348
8100,Back N Fro,Static,6,1,0,2,4,2000,1.5,0.01099999999999968,8.0
8101,Back N Fro,Dnyamic,6,1,0,2,4,2000,1.5,0.01624999999999954,12.0
8102,Back N Fro,Sourced,6,1,0,2,4,2000,1.5,0.04433333333333211,33.0
8103,Back N Fro,Static,6,6,0,2,4,2000,1.5,0.1598333333333288,22.333333333333332
8104,Back N Fro,Dnyamic,6,6,0,2,4,2000,1.5,0.06349999999999827,8.166666666666666
8105,Back N Fro,Sourced,6,6,0,2,4,2000,1.5,0.03166666666666581,3.8333333333333335
8106,Back N Fro,Static,6,11,0,2,4,2000,1.5,0.15299999999999567,11.636363636363637
8107,Back N Fro,Dnyamic,6,11,0,2,4,2000,1.5,0.04766666666666538,3.1818181818181817
8108,Back N Fro,Sourced,6,11,0,2,4,2000,1.5,0.08816666666666421,6.363636363636363
8109,Back N Fro,Static,6,16,0,2,4,2000,1.5,0.15299999999999567,8.0
8110,Back N Fro,Dnyamic,6,16,0,2,4,2000,1.5,0.1923333333333279,10.0625
8111,Back N Fro,Sourced,6,16,0,2,4,2000,1.5,0.09666666666666397,4.8125
8112,Back N Fro,Static,6,21,0,2,4,2000,1.5,0.15299999999999567,6.095238095238095
8113,Back N Fro,Dnyamic,6,21,0,2,4,2000,1.5,0.12916666666666302,5.0476190476190474
8114,Back N Fro,Sourced,6,21,0,2,4,2000,1.5,0.11383333333333012,4.428571428571429
8115,Back N Fro,Static,6,26,0,2,4,2000,1.5,0.1598333333333288,5.153846153846154
8116,Back N Fro,Dnyamic,6,26,0,2,4,2000,1.5,0.06349999999999827,1.8846153846153846
8117,Back N Fro,Sourced,6,26,0,2,4,2000,1.5,0.06083333333333166,1.7692307692307692
8118,Back N Fro,Static,6,31,0,2,4,2000,1.5,0.1803333333333282,4.903225806451613
8119,Back N Fro,Dnyamic,6,31,0,2,4,2000,1.5,0.14966666666666242,4.0
8120,Back N Fro,Sourced,6,31,0,2,4,2000,1.5,0.10866666666666362,2.838709677419355
8121,Back N Fro,Static,6,36,0,2,4,2000,1.5,0.1803333333333282,4.222222222222222
8122,Back N Fro,Dnyamic,6,36,0,2,4,2000,1.5,0.07674999999999788,1.6666666666666667
8123,Back N Fro,Sourced,6,36,0,2,4,2000,1.5,0.05399999999999853,1.1111111111111112
8124,Back N Fro,Static,6,41,0,2,4,2000,1.5,0.1803333333333282,3.707317073170732
8125,Back N Fro,Dnyamic,6,41,0,2,4,2000,1.5,0.13083333333332967,2.6097560975609757
8126,Back N Fro,Sourced,6,41,0,2,4,2000,1.5,0.09833333333333057,1.951219512195122
8127,Back N Fro,Static,6,46,0,2,4,2000,1.5,0.1803333333333282,3.3043478260869565
8128,Back N Fro,Dnyamic,6,46,0,2,4,2000,1.5,0.07966666666666444,1.3695652173913044
8129,Back N Fro,Sourced,6,46,0,2,4,2000,1.5,0.11091666666666355,1.9565217391304348
8130,Back N Fro,Static,6,1,0,2,4,2000,2.0,0.01099999999999968,8.0
8131,Back N Fro,Dnyamic,6,1,0,2,4,2000,2.0,0.01624999999999954,12.0
8132,Back N Fro,Sourced,6,1,0,2,4,2000,2.0,0.04433333333333211,33.0
8133,Back N Fro,Static,6,6,0,2,4,2000,2.0,0.1598333333333288,22.333333333333332
8134,Back N Fro,Dnyamic,6,6,0,2,4,2000,2.0,0.06349999999999827,8.166666666666666
8135,Back N Fro,Sourced,6,6,0,2,4,2000,2.0,0.03166666666666581,3.8333333333333335
8136,Back N Fro,Static,6,11,0,2,4,2000,2.0,0.15299999999999567,11.636363636363637
8137,Back N Fro,Dnyamic,6,11,0,2,4,2000,2.0,0.04766666666666538,3.1818181818181817
8138,Back N Fro,Sourced,6,11,0,2,4,2000,2.0,0.0703333333333314,5.0
8139,Back N Fro,Static,6,16,0,2,4,2000,2.0,0.15299999999999567,8.0
8140,Back N Fro,Dnyamic,6,16,0,2,4,2000,2.0,0.1923333333333279,10.0625
8141,Back N Fro,Sourced,6,16,0,2,4,2000,2.0,0.0624999999999983,2.9375
8142,Back N Fro,Static,6,21,0,2,4,2000,2.0,0.15299999999999567,6.095238095238095
8143,Back N Fro,Dnyamic,6,21,0,2,4,2000,2.0,0.12916666666666302,5.0476190476190474
8144,Back N Fro,Sourced,6,21,0,2,4,2000,2.0,0.11383333333333012,4.428571428571429
8145,Back N Fro,Static,6,26,0,2,4,2000,2.0,0.1598333333333288,5.153846153846154
8146,Back N Fro,Dnyamic,6,26,0,2,4,2000,2.0,0.07449999999999794,2.230769230769231
8147,Back N Fro,Sourced,6,26,0,2,4,2000,2.0,0.11716666666666338,3.6538461538461537
8148,Back N Fro,Static,6,31,0,2,4,2000,2.0,0.16666666666666194,4.516129032258065
8149,Back N Fro,Dnyamic,6,31,0,2,4,2000,2.0,0.11883333333332997,3.161290322580645
8150,Back N Fro,Sourced,6,31,0,2,4,2000,2.0,0.12916666666666302,3.4193548387096775
8151,Back N Fro,Static,6,36,0,2,4,2000,2.0,0.16666666666666194,3.888888888888889
8152,Back N Fro,Dnyamic,6,36,0,2,4,2000,2.0,0.11883333333332997,2.7222222222222223
8153,Back N Fro,Sourced,6,36,0,2,4,2000,2.0,0.10349999999999711,2.3055555555555554
8154,Back N Fro,Static,6,41,0,2,4,2000,2.0,0.17349999999999507,3.5609756097560976
8155,Back N Fro,Dnyamic,6,41,0,2,4,2000,2.0,0.11383333333333012,2.268292682926829
8156,Back N Fro,Sourced,6,41,0,2,4,2000,2.0,0.07099999999999802,1.3658536585365855
8157,Back N Fro,Static,6,46,0,2,4,2000,2.0,0.17349999999999507,3.1739130434782608
8158,Back N Fro,Dnyamic,6,46,0,2,4,2000,2.0,0.1382499999999961,2.4782608695652173
8159,Back N Fro,Sourced,6,46,0,2,4,2000,2.0,0.12916666666666302,2.3043478260869565
8160,Back N Fro,Static,6,1,0,2,4,3000,0.5,0.00733333333333341,8.0
8161,Back N Fro,Dnyamic,6,1,0,2,4,3000,0.5,0.01083333333333347,12.0
8162,Back N Fro,Sourced,6,1,0,2,4,3000,0.5,0.02955555555555596,33.0
8163,Back N Fro,Static,6,6,0,2,4,3000,0.5,0.10655555555555689,22.333333333333332
8164,Back N Fro,Dnyamic,6,6,0,2,4,3000,0.5,0.04233333333333392,8.166666666666666
8165,Back N Fro,Sourced,6,6,0,2,4,3000,0.5,0.02111111111111141,3.8333333333333335
8166,Back N Fro,Static,6,11,0,2,4,3000,0.5,0.10200000000000127,11.636363636363637
8167,Back N Fro,Dnyamic,6,11,0,2,4,3000,0.5,0.03177777777777824,3.1818181818181817
8168,Back N Fro,Sourced,6,11,0,2,4,3000,0.5,0.05877777777777856,6.363636363636363
8169,Back N Fro,Static,6,16,0,2,4,3000,0.5,0.10200000000000127,8.0
8170,Back N Fro,Dnyamic,6,16,0,2,4,3000,0.5,0.12822222222222382,10.0625
8171,Back N Fro,Sourced,6,16,0,2,4,3000,0.5,0.0644444444444453,4.8125
8172,Back N Fro,Static,6,21,0,2,4,3000,0.5,0.10200000000000127,6.095238095238095
8173,Back N Fro,Dnyamic,6,21,0,2,4,3000,0.5,0.0861111111111122,5.0476190476190474
8174,Back N Fro,Sourced,6,21,0,2,4,3000,0.5,0.07588888888888985,4.428571428571429
8175,Back N Fro,Static,6,26,0,2,4,3000,0.5,0.10655555555555689,5.153846153846154
8176,Back N Fro,Dnyamic,6,26,0,2,4,3000,0.5,0.04233333333333392,1.8846153846153846
8177,Back N Fro,Sourced,6,26,0,2,4,3000,0.5,0.04055555555555612,1.7692307692307692
8178,Back N Fro,Static,6,31,0,2,4,3000,0.5,0.12022222222222372,4.903225806451613
8179,Back N Fro,Dnyamic,6,31,0,2,4,3000,0.5,0.10088888888889018,4.032258064516129
8180,Back N Fro,Sourced,6,31,0,2,4,3000,0.5,0.07244444444444538,2.838709677419355
8181,Back N Fro,Static,6,36,0,2,4,3000,0.5,0.12022222222222372,4.222222222222222
8182,Back N Fro,Dnyamic,6,36,0,2,4,3000,0.5,0.05116666666666736,1.6666666666666667
8183,Back N Fro,Sourced,6,36,0,2,4,3000,0.5,0.03600000000000051,1.1111111111111112
8184,Back N Fro,Static,6,41,0,2,4,3000,0.5,0.12022222222222372,3.707317073170732
8185,Back N Fro,Dnyamic,6,41,0,2,4,3000,0.5,0.05877777777777856,1.7073170731707317
8186,Back N Fro,Sourced,6,41,0,2,4,3000,0.5,0.06555555555555641,1.951219512195122
8187,Back N Fro,Static,6,46,0,2,4,3000,0.5,0.12022222222222372,3.3043478260869565
8188,Back N Fro,Dnyamic,6,46,0,2,4,3000,0.5,0.05311111111111181,1.3695652173913044
8189,Back N Fro,Sourced,6,46,0,2,4,3000,0.5,0.07394444444444541,1.9565217391304348
8190,Back N Fro,Static,6,1,0,2,4,3000,1.0,0.00733333333333341,8.0
8191,Back N Fro,Dnyamic,6,1,0,2,4,3000,1.0,0.01083333333333347,12.0
8192,Back N Fro,Sourced,6,1,0,2,4,3000,1.0,0.02955555555555596,33.0
